adi2mcaRNA17800_R1		NA;NA
g43801	GO:0005524; GO:0005737; GO:0016887; GO:0030163;GO:0005524;GO:0005737;GO:0008233;GO:0030163;GO:0036402	ATP binding; cytoplasm; ATPase activity; protein catabolic process;cytoplasm [GO:0005737]; ATP binding [GO:0005524]; peptidase activity [GO:0008233]; proteasome-activating ATPase activity [GO:0036402]; protein catabolic process [GO:0030163]
g45176	GO:0000387; GO:0005681	spliceosomal snRNP assembly; spliceosomal complex;NA
g1499	GO:0070273	phosphatidylinositol-4-phosphate binding;NA
g2044	NA	NA
g67822	GO:0001534; GO:0060271; GO:0060294	radial spoke; cilium assembly; cilium movement involved in cell motility;NA
g28081	GO:0033961	cis-stilbene-oxide hydrolase activity;NA
g55582		NA;NA
g46708	GO:0000049; GO:0002098; GO:0034227	tRNA binding; tRNA wobble uridine modification; tRNA thio-modification;NA
g14712		NA;NA
g21750	;GO:0005509;GO:0016021;GO:0016079;GO:0098793	NA;integral component of membrane [GO:0016021]; presynapse [GO:0098793]; calcium ion binding [GO:0005509]; synaptic vesicle exocytosis [GO:0016079]
g26774		NA;NA
g41666	GO:0005515	protein binding;NA
g6798		NA;NA
g48575	GO:0005515	protein binding;NA
g34604	GO:0008274; GO:0033566	gamma-tubulin ring complex; gamma-tubulin complex localization;NA
g51633	GO:0005515	protein binding;NA
g1933		NA;NA
g67841	GO:0034464	BBSome;NA
g41832	GO:0003677; GO:0005634	DNA binding; nucleus;NA
adi2mcaRNA31050_R0		NA;NA
g37207	GO:0006629; GO:0030729	lipid metabolic process; acetoacetate-CoA ligase activity;NA
g4571	;GO:0016021	NA;integral component of membrane [GO:0016021]
adi2mcaRNA3557_R0		NA;NA
g60830		NA;NA
g4900	GO:0005737; GO:0006730; GO:0009058; GO:0009258; GO:0016155; GO:0016620; GO:0016742; GO:0055114	cytoplasm; one-carbon metabolic process; biosynthetic process; 10-formyltetrahydrofolate catabolic process; formyltetrahydrofolate dehydrogenase activity; oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor; hydroxymethyl-, formyl- and related transferase activity; oxidation-reduction process;NA
g46752	GO:0031011	Ino80 complex;NA
g21497		NA;NA
g12462		NA;NA
g14555	GO:0003756	protein disulfide isomerase activity;NA
g64086	GO:0003924; GO:0005525	GTPase activity; GTP binding;NA
g37103	GO:0005216; GO:0006811; GO:0016020; GO:0016787; GO:0055085	ion channel activity; ion transport; membrane; hydrolase activity; transmembrane transport;NA
g39265	GO:0005515	protein binding;NA
g37210	GO:0005515	protein binding;NA
g62730	GO:0000166; GO:0009166; GO:0016788; GO:0046872	nucleotide binding; nucleotide catabolic process; hydrolase activity, acting on ester bonds; metal ion binding;NA
g16052	GO:0005509	calcium ion binding;NA
g64701	GO:0005737; GO:0120009; GO:0120013	cytoplasm; intermembrane lipid transfer; lipid transfer activity;NA
g45715	GO:0008746; GO:0055114; GO:1902600	NAD(P)+ transhydrogenase activity; oxidation-reduction process; proton transmembrane transport;NA
g7652	GO:0003756	protein disulfide isomerase activity;NA
g27082		NA;NA
g49920	GO:0005262; GO:0030176; GO:0032469	calcium channel activity; integral component of endoplasmic reticulum membrane; endoplasmic reticulum calcium ion homeostasis;NA
g55925		NA;NA
g50749		NA;NA
g10189	GO:0005525	GTP binding;NA
g23886		NA;NA
g70702		NA;NA
g21730	GO:0005515	protein binding;NA
g5686	GO:0005737; GO:0006886	cytoplasm; intracellular protein transport;NA
g48872		NA;NA
g23513	GO:0005794; GO:0007165	Golgi apparatus; signal transduction;NA
g30431		NA;NA
g28457	NA	NA
g28328		NA;NA
g54428	GO:0006508; GO:0008236; GO:0016020	proteolysis; serine-type peptidase activity; membrane;NA
g5423	GO:0004930; GO:0005515; GO:0007186; GO:0016021	G protein-coupled receptor activity; protein binding; G protein-coupled receptor signaling pathway; integral component of membrane;NA
g11951	GO:0005524; GO:0016887	ATP binding; ATPase activity;NA
g29246	GO:0004930; GO:0007186; GO:0016021	G protein-coupled receptor activity; G protein-coupled receptor signaling pathway; integral component of membrane;NA
g28082	GO:0033961	cis-stilbene-oxide hydrolase activity;NA
g19962	GO:0004129;GO:0004129;GO:0016021	cytochrome-c oxidase activity;integral component of membrane [GO:0016021]; cytochrome-c oxidase activity [GO:0004129]
g54459	NA	NA
g63795		NA;NA
g32291	GO:0005524; GO:0005737; GO:0016887; GO:0030163	ATP binding; cytoplasm; ATPase activity; protein catabolic process;NA
g62603	GO:0005680; GO:0016567	anaphase-promoting complex; protein ubiquitination;NA
g61140		NA;NA
g31451	GO:0006486; GO:0008417; GO:0016020	protein glycosylation; fucosyltransferase activity; membrane;NA
g61653	GO:0016787	hydrolase activity;NA
g35195		NA;NA
adi2mcaRNA40027_R0	GO:0006511	ubiquitin-dependent protein catabolic process;NA
adi2mcaRNA40969_R1		NA;NA
g62436	GO:0017053	transcription repressor complex;NA
g52743	GO:0005743; GO:0006850	mitochondrial inner membrane; mitochondrial pyruvate transmembrane transport;NA
g10809	NA	NA
g53889	GO:0005515	protein binding;NA
adi2mcaRNA14950_R0		NA;NA
adi2mcaRNA38058_R0		NA;NA
g16048	GO:0000245; GO:0004843; GO:0008270; GO:0016579;GO:0000245;GO:0008270;GO:0016579;GO:0036459	spliceosomal complex assembly; thiol-dependent ubiquitin-specific protease activity; zinc ion binding; protein deubiquitination;thiol-dependent ubiquitinyl hydrolase activity [GO:0036459]; zinc ion binding [GO:0008270]; protein deubiquitination [GO:0016579]; spliceosomal complex assembly [GO:0000245]
g29625		NA;NA
g33958	GO:0005509	calcium ion binding;NA
g70306	GO:0004222; GO:0006508	metalloendopeptidase activity; proteolysis;NA
g7870		NA;NA
g68527		NA;NA
g8631	GO:0003824	catalytic activity;NA
g45529	GO:0004129; GO:0005751	cytochrome-c oxidase activity; mitochondrial respiratory chain complex IV;NA
g57612	GO:0005975; GO:0009055; GO:0015035; GO:0016616; GO:0055114	carbohydrate metabolic process; electron transfer activity; protein disulfide oxidoreductase activity; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor; oxidation-reduction process;NA
adi2mcaRNA35470_R1	GO:0003723	RNA binding;NA
g69303		NA;NA
g42294	GO:0004252; GO:0006508	serine-type endopeptidase activity; proteolysis;NA
g599		NA;NA
g30463		NA;NA
g49867		NA;NA
g62596	GO:0005515	protein binding;NA
g2079		NA;NA
g30652		NA;NA
g64713		NA;NA
g12741	GO:0004888; GO:0005230; GO:0016021; GO:0034220	transmembrane signaling receptor activity; extracellular ligand-gated ion channel activity; integral component of membrane; ion transmembrane transport;NA
g26558	NA	NA
g62257		NA;NA
g23034	GO:0008121; GO:0016020; GO:0051537; GO:0055114	ubiquinol-cytochrome-c reductase activity; membrane; 2 iron, 2 sulfur cluster binding; oxidation-reduction process;NA
g41979	GO:0000276; GO:0015078; GO:0015986	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o); proton transmembrane transporter activity; ATP synthesis coupled proton transport;NA
g45521	GO:0016409	palmitoyltransferase activity;NA
g2270	GO:0004322; GO:0005739; GO:0008199; GO:0016226; GO:0055114	ferroxidase activity; mitochondrion; ferric iron binding; iron-sulfur cluster assembly; oxidation-reduction process;NA
g60063	GO:0005787; GO:0006465; GO:0016021	signal peptidase complex; signal peptide processing; integral component of membrane;NA
g45355	NA	NA
g18538		NA;NA
g12264		NA;NA
g31723	GO:0000981; GO:0003677; GO:0006355	DNA-binding transcription factor activity, RNA polymerase II-specific; DNA binding; regulation of transcription, DNA-templated;NA
g40659	GO:0070569	uridylyltransferase activity;NA
g21691	GO:0016746	transferase activity, transferring acyl groups;NA
g62912		NA;NA
adi2mcaRNA25374_R1	GO:0005524; GO:0016887	ATP binding; ATPase activity;NA
g67506		NA;NA
g54929	GO:0006629; GO:0016788	lipid metabolic process; hydrolase activity, acting on ester bonds;NA
g16585	GO:0005198; GO:0006886; GO:0016192; GO:0030130; GO:0030132	structural molecule activity; intracellular protein transport; vesicle-mediated transport; clathrin coat of trans-Golgi network vesicle; clathrin coat of coated pit;NA
g31183	GO:0005515; GO:0006511; GO:0061630	protein binding; ubiquitin-dependent protein catabolic process; ubiquitin protein ligase activity;NA
g64754	GO:0005267; GO:0016020; GO:0071805	potassium channel activity; membrane; potassium ion transmembrane transport;NA
g35234	GO:0005507	copper ion binding;NA
g27565	GO:0003755	peptidyl-prolyl cis-trans isomerase activity;NA
g9010		NA;NA
g67789		NA;NA
g26008	NA	NA
g37352		NA;NA
adi2mcaRNA5046_R2		NA;NA
g47018	;GO:0016021	NA;integral component of membrane [GO:0016021]
g26428		NA;NA
g32923	GO:0005515	protein binding;NA
g26466	GO:0030008; GO:0048193	TRAPP complex; Golgi vesicle transport;NA
g30147	GO:0003700; GO:0006355	DNA-binding transcription factor activity; regulation of transcription, DNA-templated;NA
g24887	GO:0005524; GO:0006464	ATP binding; cellular protein modification process;NA
g64056	GO:0003723; GO:0006396	RNA binding; RNA processing;NA
g56990		NA;NA
adi2mcaRNA5059_R0	GO:0016020; GO:0016192	membrane; vesicle-mediated transport;NA
g66703	GO:0000049	tRNA binding;NA
adi2mcaRNA12375_R0	GO:0005515;GO:0031514	protein binding;motile cilium [GO:0031514]
g11837		NA;NA
adi2mcaRNA4881_R0	GO:0005524; GO:0016021; GO:0016887; GO:0042626; GO:0055085	ATP binding; integral component of membrane; ATPase activity; ATPase-coupled transmembrane transporter activity; transmembrane transport;NA
g52015	NA	NA
g35953	GO:0006616; GO:0016021;GO:0006616;GO:0016021	SRP-dependent cotranslational protein targeting to membrane, translocation; integral component of membrane;integral component of membrane [GO:0016021]; SRP-dependent cotranslational protein targeting to membrane, translocation [GO:0006616]
g17677	GO:0000731; GO:0006260	DNA synthesis involved in DNA repair; DNA replication;NA
adi2mcaRNA5243_R0	NA	NA
g43292	GO:0008080	N-acetyltransferase activity;NA
adi2mcaRNA34363_R1	GO:0000151; GO:0006511; GO:0016567; GO:0034450	ubiquitin ligase complex; ubiquitin-dependent protein catabolic process; protein ubiquitination; ubiquitin-ubiquitin ligase activity;NA
g59197		NA;NA
g28283	GO:0003700; GO:0006355; GO:0043565	DNA-binding transcription factor activity; regulation of transcription, DNA-templated; sequence-specific DNA binding;NA
g4642		NA;NA
g38000	GO:0005524; GO:0016021; GO:0016887; GO:0042626; GO:0055085	ATP binding; integral component of membrane; ATPase activity; ATPase-coupled transmembrane transporter activity; transmembrane transport;NA
g45542	GO:0005515; GO:0035091	protein binding; phosphatidylinositol binding;NA
g38789		NA;NA
g19667		NA;NA
g6745	GO:0000287; GO:0005524; GO:0015914; GO:0016021; GO:0140326	magnesium ion binding; ATP binding; phospholipid transport; integral component of membrane; ATPase-coupled intramembrane lipid transporter activity;NA
g48103	GO:0003896; GO:0006269	DNA primase activity; DNA replication, synthesis of RNA primer;NA
g45548	GO:0016021; GO:0022857; GO:0055085	integral component of membrane; transmembrane transporter activity; transmembrane transport;NA
g49868	GO:0008080	N-acetyltransferase activity;NA
g24370		NA;NA
g62910	GO:0005515	protein binding;NA
g28867		NA;NA
g10678	GO:0016020	membrane;NA
g32927	GO:0004416; GO:0019243	hydroxyacylglutathione hydrolase activity; methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione;NA
g22534		NA;NA
g21705	GO:0004672; GO:0005524; GO:0006468	protein kinase activity; ATP binding; protein phosphorylation;NA
g39450		NA;NA
g30139		NA;NA
g50740	GO:0005743; GO:0006744	mitochondrial inner membrane; ubiquinone biosynthetic process;NA
g28004		NA;NA
g20728	NA	NA
g46005	GO:0004181; GO:0006508; GO:0008270	metallocarboxypeptidase activity; proteolysis; zinc ion binding;NA
g40422		NA;NA
g55811		NA;NA
g54402	GO:0016491; GO:0055114	oxidoreductase activity; oxidation-reduction process;NA
g69590	GO:0004386	helicase activity;NA
g28251	GO:0005216; GO:0005515; GO:0006811; GO:0016020; GO:0055085	ion channel activity; protein binding; ion transport; membrane; transmembrane transport;NA
g61011	GO:0003688; GO:0005524; GO:0005634; GO:0006270; GO:0032508; GO:0042555	DNA replication origin binding; ATP binding; nucleus; DNA replication initiation; DNA duplex unwinding; MCM complex;NA
g43287		NA;NA
g6367	GO:0005094; GO:0005737	Rho GDP-dissociation inhibitor activity; cytoplasm;NA
g64473	GO:0004930; GO:0005509; GO:0005515; GO:0007166; GO:0007186; GO:0016021	G protein-coupled receptor activity; calcium ion binding; protein binding; cell surface receptor signaling pathway; G protein-coupled receptor signaling pathway; integral component of membrane;NA
g39687		NA;NA
g32702		NA;NA
g7737	GO:0006364	rRNA processing;NA
g47470	GO:0006886; GO:0008270; GO:0030127; GO:0090114	intracellular protein transport; zinc ion binding; COPII vesicle coat; COPII-coated vesicle budding;NA
g46217	GO:0016429; GO:0030488; GO:0031515	tRNA (adenine-N1-)-methyltransferase activity; tRNA methylation; tRNA (m1A) methyltransferase complex;NA
adi2mcaRNA90_R0	GO:0042373; GO:0047057;GO:0016021;GO:0042373;GO:0047057	vitamin K metabolic process; vitamin-K-epoxide reductase (warfarin-sensitive) activity;integral component of membrane [GO:0016021]; vitamin-K-epoxide reductase (warfarin-sensitive) activity [GO:0047057]; vitamin K metabolic process [GO:0042373]
g61994		NA;NA
g40283	GO:0004298; GO:0005839; GO:0051603	threonine-type endopeptidase activity; proteasome core complex; proteolysis involved in cellular protein catabolic process;NA
g32408	GO:0003924; GO:0005525; GO:0007165; GO:0016020	GTPase activity; GTP binding; signal transduction; membrane;NA
g42446	GO:0016021; GO:0022857; GO:0055085	integral component of membrane; transmembrane transporter activity; transmembrane transport;NA
g48269	GO:0005509	calcium ion binding;NA
g12192		NA;NA
g53116		NA;NA
g50382		NA;NA
g33302	GO:0003676	nucleic acid binding;NA
g39691		NA;NA
g14808	GO:0042765;GO:0042765	GPI-anchor transamidase complex;GPI-anchor transamidase complex [GO:0042765]
g43164	GO:0008289	lipid binding;NA
g32946	NA	NA
g52632		NA;NA
g32031	GO:0051537; GO:0055114	2 iron, 2 sulfur cluster binding; oxidation-reduction process;NA
g48259	GO:0042256	mature ribosome assembly;NA
g65825		NA;NA
g59546	GO:0004867	serine-type endopeptidase inhibitor activity;NA
g61033	GO:0003677; GO:0005524; GO:0016787	DNA binding; ATP binding; hydrolase activity;NA
g45999	GO:0005739; GO:0008137	mitochondrion; NADH dehydrogenase (ubiquinone) activity;NA
g24960		NA;NA
g69486	GO:0016491; GO:0055114	oxidoreductase activity; oxidation-reduction process;NA
adi2mcaRNA572_R0	GO:0005515; GO:0043531	protein binding; ADP binding;NA
g70980	GO:0004747; GO:0006014	ribokinase activity; D-ribose metabolic process;NA
g18032	GO:0005515; GO:0007165	protein binding; signal transduction;NA
g52084	GO:0005047; GO:0005515; GO:0005786; GO:0006614; GO:0008312; GO:0030942	signal recognition particle binding; protein binding; signal recognition particle, endoplasmic reticulum targeting; SRP-dependent cotranslational protein targeting to membrane; 7S RNA binding; endoplasmic reticulum signal peptide binding;NA
g10185	GO:0004930; GO:0007186; GO:0016021	G protein-coupled receptor activity; G protein-coupled receptor signaling pathway; integral component of membrane;NA
g9355	GO:0046982; GO:0071821	protein heterodimerization activity; FANCM-MHF complex;NA
g61842	GO:0000398	mRNA splicing, via spliceosome;NA
g62077	GO:0046872	metal ion binding;NA
g56996	GO:0000027	ribosomal large subunit assembly;NA
g30144	NA	NA
adi2mcaRNA20514_R0	GO:0005509;GO:0005509;GO:0005783	calcium ion binding;endoplasmic reticulum [GO:0005783]; calcium ion binding [GO:0005509]
g27996	GO:0003924; GO:0005525; GO:0007165; GO:0016020	GTPase activity; GTP binding; signal transduction; membrane;NA
g68197	GO:0005524; GO:0007018; GO:0008569; GO:0030286	ATP binding; microtubule-based movement; ATP-dependent microtubule motor activity, minus-end-directed; dynein complex;NA
g43034	GO:0003676	nucleic acid binding;NA
g62389	GO:0005789; GO:0018279	endoplasmic reticulum membrane; protein N-linked glycosylation via asparagine;NA
adi2mcaRNA1989_R1	GO:0005524; GO:0006139; GO:0019205	ATP binding; nucleobase-containing compound metabolic process; nucleobase-containing compound kinase activity;NA
g56110		NA;NA
g3263		NA;NA
g22584	GO:0016491; GO:0055114	oxidoreductase activity; oxidation-reduction process;NA
g48851		NA;NA
g64285	GO:0003924; GO:0005525	GTPase activity; GTP binding;NA
g45818	GO:0016021; GO:0022857; GO:0055085	integral component of membrane; transmembrane transporter activity; transmembrane transport;NA
g12811	GO:0005515	protein binding;NA
g45186		NA;NA
g42295		NA;NA
g46218	GO:0005524; GO:0007018; GO:0008569; GO:0030286	ATP binding; microtubule-based movement; ATP-dependent microtubule motor activity, minus-end-directed; dynein complex;NA
g59978	GO:0005216; GO:0005515; GO:0006811; GO:0016020; GO:0055085	ion channel activity; protein binding; ion transport; membrane; transmembrane transport;NA
g69560		NA;NA
g25809	GO:0003700; GO:0005634; GO:0006355; GO:0043565	DNA-binding transcription factor activity; nucleus; regulation of transcription, DNA-templated; sequence-specific DNA binding;NA
g14826	GO:0005524; GO:0016021; GO:0016887; GO:0042626; GO:0055085	ATP binding; integral component of membrane; ATPase activity; ATPase-coupled transmembrane transporter activity; transmembrane transport;NA
g41491	GO:0004129	cytochrome-c oxidase activity;NA
g27726		NA;NA
g49606	GO:0005515; GO:0006464	protein binding; cellular protein modification process;NA
g59503		NA;NA
g64069		NA;NA
g67656	GO:0000209; GO:0008592; GO:0061630	protein polyubiquitination; regulation of Toll signaling pathway; ubiquitin protein ligase activity;NA
g62005	GO:0003700; GO:0005634; GO:0005667; GO:0005737; GO:0006355; GO:0046983	DNA-binding transcription factor activity; nucleus; transcription regulator complex; cytoplasm; regulation of transcription, DNA-templated; protein dimerization activity;NA
g22674		NA;NA
g23209		NA;NA
g5725		NA;NA
g8813	GO:0005515	protein binding;NA
g4728		NA;NA
g61084	GO:0007034;GO:0007034	vacuolar transport;vacuolar transport [GO:0007034]
g34998		NA;NA
g55600		NA;NA
g38248	GO:0003676; GO:0005515	nucleic acid binding; protein binding;NA
g36231	GO:0004672; GO:0005524; GO:0006468	protein kinase activity; ATP binding; protein phosphorylation;NA
g26833	GO:0046872	metal ion binding;NA
g20225	GO:0016757	transferase activity, transferring glycosyl groups;NA
adi2mcaRNA3572_R2	GO:0006812; GO:0015299; GO:0016021; GO:0055085	cation transport; solute:proton antiporter activity; integral component of membrane; transmembrane transport;NA
g22826		NA;NA
g19311		NA;NA
g47982		NA;NA
g58072		NA;NA
g48632	GO:0005515	protein binding;NA
g58284		NA;NA
adi2mcaRNA1472_R0	GO:0001510; GO:0003723; GO:0016428	RNA methylation; RNA binding; tRNA (cytosine-5-)-methyltransferase activity;NA
g7731		NA;NA
g35106	GO:0004129; GO:0005740	cytochrome-c oxidase activity; mitochondrial envelope;NA
g35254	GO:0001932; GO:0005952; GO:0008603	regulation of protein phosphorylation; cAMP-dependent protein kinase complex; cAMP-dependent protein kinase regulator activity;NA
g66634		NA;NA
g71194		NA;NA
g17153	GO:0000151; GO:0006511; GO:0016567; GO:0034450	ubiquitin ligase complex; ubiquitin-dependent protein catabolic process; protein ubiquitination; ubiquitin-ubiquitin ligase activity;NA
g51838		NA;NA
g2209	GO:0003677; GO:0003700; GO:0006355;GO:0003677;GO:0003700;GO:0005634;GO:0042025	DNA binding; DNA-binding transcription factor activity; regulation of transcription, DNA-templated;host cell nucleus [GO:0042025]; nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
g22977		NA;NA
g24024	GO:0016021	integral component of membrane;NA
g22509	GO:0055114	oxidation-reduction process;NA
g28170	GO:0005515	protein binding;NA
g48696		NA;NA
g32309	GO:0004865; GO:0032515	protein serine/threonine phosphatase inhibitor activity; negative regulation of phosphoprotein phosphatase activity;NA
g30172		NA;NA
g28996		NA;NA
g64471	GO:0004619; GO:0005737; GO:0006007; GO:0030145	phosphoglycerate mutase activity; cytoplasm; glucose catabolic process; manganese ion binding;NA
g58571	GO:0006886; GO:0016192; GO:0030117	intracellular protein transport; vesicle-mediated transport; membrane coat;NA
g26852	GO:0016740	transferase activity;NA
g46443	GO:0005515	protein binding;NA
g39218	GO:0005515	protein binding;NA
g35406	GO:0003777; GO:0005524; GO:0007018; GO:0008017	microtubule motor activity; ATP binding; microtubule-based movement; microtubule binding;NA
g4270	GO:0001614; GO:0004931; GO:0005887; GO:0033198; GO:0098655	purinergic nucleotide receptor activity; extracellularly ATP-gated cation channel activity; integral component of plasma membrane; response to ATP; cation transmembrane transport;NA
g11104		NA;NA
g61708		NA;NA
g33548		NA;NA
g51632	GO:0019904	protein domain specific binding;NA
g56957	GO:0005515	protein binding;NA
adi2mcaRNA32863_R0	GO:0003676	nucleic acid binding;NA
g68997		NA;NA
g10223		NA;NA
g37260	GO:0042256	mature ribosome assembly;NA
adi2mcaRNA26902_R0	GO:0001510; GO:0008168	RNA methylation; methyltransferase activity;NA
g33921	GO:0003924; GO:0005525	GTPase activity; GTP binding;NA
g24494	GO:0005515	protein binding;NA
g43418	GO:0005515	protein binding;NA
g9159	GO:0005509;GO:0005509	calcium ion binding;calcium ion binding [GO:0005509]
g45254		NA;NA
g57611	GO:0003676;GO:0003723	nucleic acid binding;RNA binding [GO:0003723]
g48574	GO:0016491; GO:0031177; GO:0055114	oxidoreductase activity; phosphopantetheine binding; oxidation-reduction process;NA
g19098		NA;NA
g11234	GO:0005515; GO:0005868; GO:0007018;GO:0005868;GO:0007018	protein binding; cytoplasmic dynein complex; microtubule-based movement;cytoplasmic dynein complex [GO:0005868]; microtubule-based movement [GO:0007018]
g10190	NA	NA
g39906	GO:0005515	protein binding;NA
adi2mcaRNA5604_R0		NA;NA
g35255		NA;NA
g40425		NA;NA
g44122	GO:0016021	integral component of membrane;NA
g5223		NA;NA
g9302	GO:0005515	protein binding;NA
g66106	GO:0004672; GO:0005524; GO:0006468	protein kinase activity; ATP binding; protein phosphorylation;NA
g26550	GO:0005515	protein binding;NA
g4187	GO:0016491; GO:0055114	oxidoreductase activity; oxidation-reduction process;NA
g33573		NA;NA
g17726	GO:0016787	hydrolase activity;NA
adi2mcaRNA1989_R0	GO:0005524; GO:0006139; GO:0019205	ATP binding; nucleobase-containing compound metabolic process; nucleobase-containing compound kinase activity;NA
g39426	GO:0005515	protein binding;NA
g51731		NA;NA
adi2mcaRNA5991_R0	GO:0004867	serine-type endopeptidase inhibitor activity;NA
g27156	GO:0003779	actin binding;NA
g2686	GO:0072546	ER membrane protein complex;NA
g60912		NA;NA
g57117		NA;NA
g4653	GO:0004402; GO:0006355; GO:0016573	histone acetyltransferase activity; regulation of transcription, DNA-templated; histone acetylation;NA
adi2mcaRNA28149_R0	GO:0003824;GO:0004760;GO:0005777;GO:0008453;GO:0019265	catalytic activity;peroxisome [GO:0005777]; alanine-glyoxylate transaminase activity [GO:0008453]; serine-pyruvate transaminase activity [GO:0004760]; glycine biosynthetic process, by transamination of glyoxylate [GO:0019265]
adi2mcaRNA36181_R4	GO:0005524; GO:0016021; GO:0016887; GO:0042626; GO:0055085	ATP binding; integral component of membrane; ATPase activity; ATPase-coupled transmembrane transporter activity; transmembrane transport;NA
g60642	GO:0004335; GO:0005524; GO:0005737; GO:0006012; GO:0046835	galactokinase activity; ATP binding; cytoplasm; galactose metabolic process; carbohydrate phosphorylation;NA
g38016		NA;NA
g41733		NA;NA
g505		NA;NA
adi2mcaRNA5308_R0	GO:0004697; GO:0005524; GO:0006468; GO:0035556	protein kinase C activity; ATP binding; protein phosphorylation; intracellular signal transduction;NA
g30579		NA;NA
g33463		NA;NA
g61933		NA;NA
g43262		NA;NA
adi2mcaRNA11212_R0	GO:0009190; GO:0016849; GO:0035556	cyclic nucleotide biosynthetic process; phosphorus-oxygen lyase activity; intracellular signal transduction;NA
adi2mcaRNA1888_R0		NA;NA
g44173		NA;NA
g51717	GO:0005515	protein binding;NA
g53467		NA;NA
g2045	NA	NA
g22524	GO:0036128	CatSper complex;NA
adi2mcaRNA23535_R0	GO:0008484	sulfuric ester hydrolase activity;NA
g3500	GO:0005515	protein binding;NA
g22823		NA;NA
g40427		NA;NA
g52054	GO:0000387; GO:0005829; GO:0005886; GO:0006821; GO:0006884; GO:0034709; GO:0034715	spliceosomal snRNP assembly; cytosol; plasma membrane; chloride transport; cell volume homeostasis; methylosome; pICln-Sm protein complex;NA
g70352	GO:0005509;GO:0005509	calcium ion binding;calcium ion binding [GO:0005509]
g42488		NA;NA
g8023		NA;NA
g44784	GO:0004930; GO:0007186; GO:0016021	G protein-coupled receptor activity; G protein-coupled receptor signaling pathway; integral component of membrane;NA
g16153		NA;NA
g16418		NA;NA
g34955		NA;NA
g63820	GO:0005506; GO:0005509; GO:0016705; GO:0031418; GO:0055114	iron ion binding; calcium ion binding; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; L-ascorbic acid binding; oxidation-reduction process;NA
g58049	GO:0003735; GO:0005840; GO:0006412	structural constituent of ribosome; ribosome; translation;NA
g34697	GO:0003824; GO:0009058; GO:0030170	catalytic activity; biosynthetic process; pyridoxal phosphate binding;NA
g67116	GO:0005737; GO:0006516	cytoplasm; glycoprotein catabolic process;NA
g50383	GO:0005509	calcium ion binding;NA
g22845		NA;NA
g5899		NA;NA
adi2mcaRNA7344_R0		NA;NA
g32467	GO:0005764; GO:0006631; GO:0017064	lysosome; fatty acid metabolic process; fatty acid amide hydrolase activity;NA
g33694	GO:0003924; GO:0005525	GTPase activity; GTP binding;NA
g62752	GO:0001510; GO:0008168	RNA methylation; methyltransferase activity;NA
g3318		NA;NA
g4333		NA;NA
adi2mcaRNA33038_R5		NA;NA
g52497	GO:0004818; GO:0004827; GO:0005524; GO:0005737; GO:0006424; GO:0006433	glutamate-tRNA ligase activity; proline-tRNA ligase activity; ATP binding; cytoplasm; glutamyl-tRNA aminoacylation; prolyl-tRNA aminoacylation;NA
g40431	GO:0008017	microtubule binding;NA
g48108	GO:0005509; GO:0005515; GO:0005525	calcium ion binding; protein binding; GTP binding;NA
adi2mcaRNA34190_R1		NA;NA
g28221		NA;NA
g498	GO:0003924; GO:0005525	GTPase activity; GTP binding;NA
g29885	GO:0004725; GO:0006470;GO:0004725;GO:0016021;GO:0030141	protein tyrosine phosphatase activity; protein dephosphorylation;integral component of membrane [GO:0016021]; secretory granule [GO:0030141]; protein tyrosine phosphatase activity [GO:0004725]
g62353		NA;NA
g36005	GO:0003735; GO:0005840; GO:0006412	structural constituent of ribosome; ribosome; translation;NA
g13628		NA;NA
g37582	GO:0003700; GO:0006355; GO:0008270; GO:0043565	DNA-binding transcription factor activity; regulation of transcription, DNA-templated; zinc ion binding; sequence-specific DNA binding;NA
g40414	GO:0005788; GO:0009306	endoplasmic reticulum lumen; protein secretion;NA
g3367		NA;NA
g14160	GO:0005509	calcium ion binding;NA
g61770		NA;NA
g45526	GO:0003676	nucleic acid binding;NA
g24062		NA;NA
g41028	NA	NA
g12345		NA;NA
g53906		NA;NA
g51668	GO:0003723; GO:0005730; GO:0042254; GO:1990904	RNA binding; nucleolus; ribosome biogenesis; ribonucleoprotein complex;NA
g4108	GO:0000398; GO:0005732;GO:0000398;GO:0003723;GO:0005681;GO:0005732	mRNA splicing, via spliceosome; small nucleolar ribonucleoprotein complex;small nucleolar ribonucleoprotein complex [GO:0005732]; spliceosomal complex [GO:0005681]; RNA binding [GO:0003723]; mRNA splicing, via spliceosome [GO:0000398]
g58873	GO:0016021;GO:0016021	integral component of membrane;integral component of membrane [GO:0016021]
g33923	GO:0005515	protein binding;NA
g27230	GO:0005509	calcium ion binding;NA
g22281	NA	NA
g43940		NA;NA
g69999		NA;NA
g14106	GO:0015078; GO:0033179; GO:1902600	proton transmembrane transporter activity; proton-transporting V-type ATPase, V0 domain; proton transmembrane transport;NA
g25830		NA;NA
g56505	GO:0005515	protein binding;NA
